,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,NonTarget,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9,offset
POLR2F,-0.00481399260276091,-0.005058702293549181,0.000805972384742371,0.026842498612664304,-0.0003335033912108649,-0.004221751288656558,0.005621291888957556,0.0022604285285165015,0.001575769249115158,0.03308347188440909,-0.001467573468141001,0.006640880791192298,0.00900949898968182,-0.0028066121861090084,0.0010989865573926344,0.023749424074019747,-0.004559446865640219,0.0028361208106116066,0.016999547452009843,-0.0003412520882097732,0.02718237917970785,0.10210035953731239
MYC,0.008884425110106363,0.014943489413346292,-0.005518048944775048,0.0490682995002671,0.0023308119031484604,-0.0009447604521139438,-0.021389042714718365,-0.0033033923433633964,0.014608536986357258,0.015070191219420824,-0.00248853248058048,0.017393244462134503,-0.0003305581624604352,-0.008269797055871081,0.002031369927165119,0.009220712842624913,-0.024075067391542446,0.0016911718795724973,-0.0530627149856059,-0.0018417014606985378,0.014644477704443206,-0.17475675554350117
AKNA,-0.006117878485083086,-0.006475410034073762,0.0021171389450274115,-0.00919497109274107,-0.0005649946640900199,0.0011716954968754773,-0.006372120325029933,0.004218591826458425,-0.003510679222780986,-0.022697948810685716,-0.00259497145305559,-0.004524609172498972,-6.399573925837398e-05,0.0003701973436798313,0.0005607421515823734,-0.008912129480611335,0.010773151894505508,0.00020372940244620664,-0.0057312721209461515,-0.0003491550036283514,-0.018929887892627055,-0.06259800640682647
U2SURP,-0.0019450524526916813,-0.00223206660558005,-0.002032919028150312,0.025392283172902274,-0.00027959872397452826,0.0024762266564843922,0.0034574954214390847,-0.0010986899207553538,-0.0005167315024756031,0.017160344193709126,-0.0025254861496169846,-0.0033628231612440286,0.004154342529926029,0.00029593208704428394,-0.0004856761844542218,0.01851857782320382,0.003766576674423818,-0.0014898421990383142,0.022105306588610894,0.0014314765124643096,0.01283972538785393,0.020637713426129422
ADA,0.045536418608455545,0.02013199238161979,0.008472251865021272,-0.0679205919330953,-0.0002983421007869843,-0.0008487627839449853,0.024870507413690932,-0.005227519444553479,-0.0019016588892342774,-0.008876005654243381,0.0017472842408379646,0.005581017966969942,-0.005965613481857689,0.0034723598419856786,-0.0010899176431639279,0.02181047113393868,0.016972794310390445,0.008523098477780823,-0.0054363440068429395,-0.0057416603341066295,-0.007441012018073352,0.05810808836015758
PTRHD1,0.012747524486656937,0.0002334066841044889,0.0026851224279651927,0.004826477036555482,-0.0010436442231787357,0.024413134821193103,-0.012846708748049279,0.0070161985480685606,0.003991001788890317,-0.0005269712838067311,0.0010074793207510366,-0.015533815358069237,0.004581024347286779,-0.003719152550238964,0.0011581152636463848,-0.008522857569970926,-0.009436763278524121,0.002466590914271585,-0.015490464272679628,-0.0015934824289541977,0.002352838111949972,0.05877130492019984
SNX3,-0.003259928977183268,-0.003943440605346129,-0.005340719728327845,-0.015203658577487018,0.0008462610788391553,-0.01652329280069865,0.02012045724396623,0.001162109931947363,-0.001891061474834391,-0.00113488846939811,-0.00032800976525151123,0.0053577650316927305,0.0008101690314992306,0.0029700723488453383,0.0013556035415049341,0.006185270289409706,0.006498471446730677,0.0016889198034499178,0.007337896660585499,-0.001215734055322038,-0.00166033352390243,-0.010719662501621586
SNRNP70,0.0030542385855464173,-0.00016287221319130282,0.0017198450727605834,0.011917085204375871,0.00011373937444577487,-0.010083121164587773,0.012792910005147089,0.0010383472152745976,-0.007738452533934643,0.025830983138095898,-0.0003660475460540111,-0.0006989660324964154,0.00738733236782759,0.0021828617234058386,-0.002169207337267069,0.025416605223887372,0.011026870769847985,0.00017882499426804976,-0.014808147585239404,-6.830657795935168e-05,0.019243882757237617,0.06640102166059828
H2AJ,-0.0006914104225084123,0.0038006861487320017,0.0012253410987439137,-0.02720905108643427,-0.0003081564356931892,0.0059085070870671845,0.03675914720471399,0.003131025002404147,0.0034986425671796094,-0.009441283906838658,0.00321315822388496,-0.0016868352613974165,0.0009778574485928412,0.0073381706163537005,0.0007807206715742823,0.006583066210987427,0.017568273074542323,0.00256781048474179,0.01591569630806097,-0.0010369389177178928,-0.009740133602676358,0.05982697592042616
YY1,-0.0004882129696424445,-0.005018481299108778,-0.0029558937820876614,0.023593696350212894,-0.0003908682582255171,0.005990402128806961,-0.0013098823374447302,0.0025876698512518957,-0.0043061725458701135,0.010497947314590956,-0.0031669110717960874,-0.006480003390031628,0.004118144487840545,0.0006565877497409559,-0.000741035829064043,0.0020473347244901793,0.005271734218352393,0.00021381681885842603,0.015977593684144385,0.00043018299182067283,0.007203640484815307,0.021920549944402644
TAOK3,-0.003562520168125094,-0.001590640585587389,-0.006140830389015425,0.0050054100711003045,0.00030326156257191747,0.0012041159265549822,0.007722100016113322,0.0011007092510575223,0.0011302147053857885,-0.008636934862858534,-0.002697633173014216,-0.0004366949403728894,0.000592037779711228,0.0008159390371085298,0.001178965643472606,0.006070492668084451,0.01148591627186283,-6.78552002627329e-05,0.007813218735396586,0.00011081068193882926,-0.007780608447616241,-0.07492909605425956
MICOS13,-0.003717578424479095,0.004494478314574083,0.004141007347395598,0.017342474714325557,7.986838303937629e-05,0.0033429610607332906,-0.021963230002237735,0.0078118200875927,0.00324117518426559,0.012062818742404224,-0.00045865328762419546,0.0034237810046911354,0.008727389900462353,-0.006912009974462431,0.001534161815783073,0.01220666548345279,-0.009938524003440346,0.0003954026128086756,-0.007547061257662847,3.024433200239289e-05,0.011131294858015764,4.51278075798648e-05
ZMAT2,0.009713638745473334,0.003942754154724996,-0.0011924752267516744,0.00043564208810619305,9.513558417574928e-05,0.004955495597737388,0.012825555795529981,0.002461680818464612,0.0023058516661263097,-0.004650174413207008,0.0009114770975039492,-0.0022184275083851138,0.0028347126104915433,0.0010820015946496565,0.0002695517374240912,-0.003944796964626683,-0.00230372194663185,0.00011897950743521829,-0.007916445185832866,-0.00034302063284500414,-0.00444987058962347,-0.015888060075606475
CENPW,-0.015700937621564656,-0.008643450793218222,0.006166296188062344,0.015496973951522131,0.0008001053069275956,-0.016427617808975267,0.06056207771015548,-0.004748198160558715,0.007233537602075979,0.05010630329933661,-0.00028031369787276253,0.018664793791531995,0.004037299952903376,0.02823971220167062,0.0019690228301143986,0.023699462239161223,0.054803490205176386,0.0017398632877091706,-0.013055698853493204,0.000755836161099331,0.03921740295055581,0.22005897347428086
HDAC1,0.00308228897917263,0.001927934993196702,-0.003218166103208867,-0.029430114710354026,0.0003596624531958223,-0.011253265495647037,0.04301922472965412,-0.0023807483363994172,-0.0067643248105889965,0.007955238433609775,0.0028133609452447405,0.0027594718879100618,0.0026414366984365114,0.00040581507193383,-0.0018022116867306584,0.032353444134059064,0.010101279521481306,0.0036038129093042813,-0.023245995203686663,-0.0021877910977552827,0.005925151519461586,0.028069598480989718
ZNHIT1,-0.008231547847469812,-0.002272018197237332,0.0010850507881554668,-0.018242752249766497,-0.0001826544640695741,0.002899499026814216,0.014889597475118997,0.005922226086927699,-0.004960884691922671,-0.0061530960936102335,0.0020478669096025298,0.0061872096864503245,0.004883233553151446,-0.0012012583540580851,4.185775732282865e-05,0.004543535960994389,0.003102964572332184,0.0023100017617303523,0.02192489525800243,-0.0007760387681663893,-0.00531690480231926,0.024291570786094573
TNFRSF1B,-0.009686416860237187,-0.022694679450502225,-0.026138469340406735,0.03592523237906302,-0.0016166050068283696,0.020835784550377316,0.05748507416789555,0.012540012694992213,-0.010862493794759141,-0.008050763881707994,0.002342463384753763,-0.034645107299460104,0.012846254481334802,0.0010132443166555628,-0.0006838393352686465,-0.0343873171203449,0.011273781124553059,-0.0049134401267649985,0.015685181685677077,0.005208075014250093,-0.010362521141655482,0.09047643988408562
DOK2,-0.05451157965517442,-0.036648538064067766,0.0021151140624707204,-0.015821268109249567,0.0003460951140734393,-0.005704992467906305,-0.0037000458046518893,-0.002625648889614805,-0.010570370992565303,-0.002846822138540468,0.00027522894480062367,0.04822700482318866,-0.0019161769394908225,0.003160719643113332,0.0025626294311388285,0.0029358024865066626,0.03908630314716151,0.0028510288792820008,0.01139607623660092,-0.0005411021360891726,-0.0038617051923580284,0.046062692217851454
OSTC,-0.027800304359653555,-0.008702717016679568,-0.0016109327254224316,0.0025915554275131158,0.0002512737226659027,-0.009290268513527173,0.006308508074630439,-0.0012066355625012341,0.0021694108341763687,0.010981269625523853,0.00088697246755036,0.010351338966669081,0.0036208501259216933,-0.004081709092159741,0.0012928000897319428,0.024509340271885255,-0.004309179516842952,8.159264154951695e-05,-0.050973907637542545,0.0004349544124199845,0.009612199276702635,-0.011035462565369733
MCM3,-0.0022125589700564092,-0.0049897664918689775,-0.005923282607553158,0.0018987616369916527,8.443926334829788e-05,-0.0029289549133009827,0.05525980071941866,0.0018305131814267217,-0.05092811630610164,0.037524963132332285,0.0021087997725090023,-0.004427986531342335,0.010339368719902918,0.0026652090722073594,-0.014070294341064712,0.0395800444031365,0.011310061432417336,0.002600021334364671,0.01034601933560244,-0.0008543544000598946,0.022655171656567247,0.12780097911070165
PGP,-0.0062964968120606075,-0.006481720769052171,0.010625220284316342,0.0632403469550855,-0.0003813631649011884,0.0016075216418870442,-0.050551614574256346,0.004347449043136213,-0.01339261641527017,0.05104309290665367,-0.005485935904019524,0.009104369332038509,0.010402533229609103,0.0003814687512198398,-0.002876914203543676,0.015549562405003069,-0.005513940927268489,-0.002494393419718011,0.01183002850013862,0.002134196270325857,0.03977779671557245,0.12442633210067063
MRPL36,0.01756242326941629,0.004741094216483232,0.008580614674908546,0.02162843040286965,-0.001142599774308203,0.009864403396445159,-0.017569627632358382,-0.000417490046593951,0.00950890364255905,0.02942582693357809,-0.0002900646787370007,0.0025100436412162103,0.005334186814452679,-0.003996475653428735,0.0015435166498486547,0.013199809821545703,-0.013320121001789231,0.0022572311026311815,-0.020555845887554384,-0.0006026248670740313,0.025388480334426762,0.1318019348892751
DDX18,9.659067627393238e-05,0.00262964209298986,0.0028973150056782635,0.03342036818381796,0.0005332172118637914,-0.006249744070736678,-0.025372118971307846,-0.002007624390865078,0.003407008848641409,0.023737072699969945,-0.002624020299494163,0.013375197356506116,0.003688042412916245,-0.007792880588745093,0.00036696871171659783,0.013861994627614463,-0.019241417762759987,0.00012919186475382689,0.012877722194036132,6.298414549535839e-05,0.020121411864711048,-0.025500853178099372
DOCK10,-0.016457393513756233,0.005020526984939709,0.0013340022068585445,0.0024539191619608425,8.485313127233866e-05,-0.0010789391827432354,0.0026126508163761726,0.0033676673286099786,-0.00328148158428974,-0.020669218050932615,-0.0032571760210894636,0.007957138177046226,0.0009328887257140956,0.0010023181610966181,-0.00010373585247827869,0.0019442974662178172,0.020480079412353473,-0.001465081005599412,-0.018446858761384084,0.002180540945052646,-0.018365881393713243,-0.12685940536849055
NDUFV1,0.011086368223904271,-0.000419753197187925,-0.0008577290201352914,0.006286836141509906,-7.921310829450879e-05,-0.0033719212552592954,0.028581413194902115,0.0040511219390576845,-0.0017776326857224195,0.025398286754520254,0.0012970521385378794,-0.006570725312976844,0.009000132562336893,0.0045993944792426375,-1.890457025886645e-05,0.01322865992060876,0.007338036947400966,0.0014764225547435944,0.0310885605018534,-0.00033281400861756116,0.01984585510890992,0.13510996088849492
CHMP4B,0.029711319201275538,0.0063791563010907725,-0.007038558834219983,-0.011862077981707608,-0.0003605486985834895,0.007315043718376549,0.026586380640227517,-0.0015339754519982597,0.00481401262859393,0.0030949639415533753,0.0007136413664303727,-0.00587343081685491,-0.0005446283727885747,-6.356724762995015e-05,0.0007357545340764951,0.002156946847412463,0.006762327717569343,0.005674537895895378,0.03038725102975475,-0.0030497650124213503,0.0009942431170611684,0.07018465996025261
UTRN,-0.00949027167391224,-0.005037867216481582,0.0014165556627082196,0.002657421730671205,0.0010393731490769185,-0.005443129535697441,-0.006894139347312136,0.0023744409065776877,-0.006464383009604862,-0.02046820065565571,-0.004383262168549944,0.006509205669756341,-0.0008347590613154451,0.0009199990923161622,-0.0005247224325637726,-0.00692979574992279,0.007994335385388955,0.00194375107670071,-0.004449955149541071,-0.002165070493693825,-0.01663576769477778,-0.16899709742397923
POLD2,0.01802230597325248,0.00010262915040068748,0.002380717818554924,0.07209909418008613,-0.0002850433992801296,0.011115678947180225,-0.012177858922387281,0.00567324763725057,-0.007923006817413468,0.060850933819504474,-0.004427782965433128,-0.011161009456939926,0.014502242943862296,0.00032785874016380166,-0.00326527593096506,0.027777754348750204,-0.021123529164832296,0.0024248314078268197,0.006984118280546821,-0.0013348309717352493,0.04807361899584835,0.14634387572829932
NBEAL1,0.00370822285455621,0.004520376767297673,-0.008242170356663683,-0.00648260106397385,-0.000144140972727412,0.0009368297789907247,-0.009162878399156846,-0.0022535009889182666,0.0003347891517283254,-0.012833493368345137,-0.0009428403521486361,-0.018051310904188503,-0.005806484212090037,-0.006334795302128084,-0.000462377681398262,0.004055619306698311,-0.013098027820562302,-0.000782335817987516,-0.02573330022121752,-9.035363322358122e-05,-0.00921180361467935,-0.0764944118002582
VAPA,-0.006586095026658837,0.001975447274549143,-0.00364745218925417,-0.002711890675662374,0.00015916170054393658,-0.012862848014943036,0.003406115668893213,-0.0036480872149726278,-0.001059099994794397,0.00675858616185271,-0.00034980797086145177,0.005649945993645697,0.000537728577247926,-0.003152610203971575,-0.0002460537427971486,0.02131216244937285,-0.004591408195255721,-0.002283042710269513,-0.016607223132999786,0.001659964848387154,0.00464433968828221,-0.02346080156781691
LINC01943,-0.07789301232338551,-0.049989422024635626,-0.001119575365257808,0.022868254807534977,-0.0015283344798735826,-0.01666571404811156,-0.011113935096166951,-0.0006291056415251127,-0.01785307907486185,0.004702485240002346,0.002571106814855247,0.018687002949729914,0.000423186551272476,0.0014451477198501271,-0.00014884885236023405,-0.04888599674842494,0.016884900295241548,-0.010416482776919297,0.009474577039384674,0.009831449481796454,0.009264717009811263,0.1388804151740201
TXN2,-0.0008394976987194111,0.002465016902983348,-0.0014603004927766436,0.007741637790522974,-0.001135316008433849,0.002448678547373025,0.005743239066477493,0.0029023815113585947,0.00029797964108859115,0.009478883370107468,-0.0005046916800774985,-0.013334927615511838,0.00488181748710868,-0.0013818967665196569,0.00011803475143912043,0.017212418051579997,-0.006214427515334414,-0.001564834860405075,-0.0033535941033116285,0.0021084157237897245,0.00744559189924072,0.06895717244924228
RTF1,0.0056126649267425055,-0.0017349462607250663,-0.0012619121958069007,-0.005140421398116666,-0.00022307619842895036,-0.0031849759432365757,0.013099408015542484,0.004274923035526587,-0.004891639623445027,0.0006780889179831005,0.00025774500125277456,-0.010394626800898712,0.0050842584304530815,0.0028891662506819816,-0.0007704887613370552,-0.0034419622774541168,0.008423611916515986,-0.0015617001861546684,0.03130228856809545,0.0007894579217816711,-0.0007426448458529391,0.03487813515139925
RCAN3,0.017901374556914776,0.021288558458615887,-0.0019410641418244941,0.002999948460151518,0.0018041835194537027,-0.002573819064186211,0.00025883520045735797,0.0009460682371489917,0.007029271989402479,-0.01310308115315219,-0.003017342887940635,0.0113809784735769,-0.0009804563051821836,0.000891369489152673,0.0006477340720602184,-0.009770718083660557,-0.002950023631361481,0.0015481000550280487,0.0013095890365710963,-0.0014409523513642794,-0.011686575318689602,-0.18111729689634143
DNAJC7,0.004372184790953315,-0.003381948213826152,-0.009968784057496021,-0.0036109729120694764,9.598337115772958e-06,-0.00712202179744833,0.03703616240575065,0.00010443434524514237,-0.0011376134901333731,0.0023966036607631007,-0.0007833245895692009,-0.012012832103866562,0.0034627619236478305,0.00017302653764559645,0.00011950490155387272,0.018554703862881206,0.006316632465495087,0.0021664194530844508,0.019071084947302627,-0.0011595393971335444,0.0011175089815943647,-0.0017267338164982963
CHMP2A,0.0020642369386915447,-0.0014608394634962215,0.0001280657829918878,-0.01871801724845038,-0.0006755350308787737,0.012096662022001423,0.026535754485541442,0.004718272081474706,0.0012999787389401177,0.0016106106145430653,0.003630127009437389,-0.0006186098236889894,0.0064107532284759326,-0.00015372031368773682,0.0007313932340800951,0.014803956692568947,0.012664809049494519,0.003851067941942636,0.01073471195382025,-0.0018637204852837007,0.0006380315040734609,0.08773780216806262
NBDY,0.008106851241302867,0.004521829372104859,0.003918877891467774,0.015865967086866,-0.0012458227509662008,0.04220041092328507,-0.01350989223683154,0.009516502648482365,0.0014977627360026466,-0.01000119429014204,0.00023724269832817334,-0.013535860029578402,0.006176663661276049,-0.0016308189455200247,-0.000491067740286814,-0.0025177907663283573,-0.008566341105486049,0.0007262745535305654,0.005703787073036219,-0.0006269095814352251,-0.008582692335211434,0.006405065135098352
TMEM256,0.0032507195771341226,0.0020026216191900365,0.0005736792436988966,-0.006703136085516476,-0.0004053346354810459,0.026426615503145935,0.010455756596343053,0.010867504723806634,0.002308316306985332,-0.010834805722437627,0.0038936816009242873,-0.0075015777231969135,0.006917274885375196,0.0008113230092968431,0.0009594047361625351,-0.009664743187643435,-0.0020615223616192546,0.0010055822473797303,0.02115919392964476,-0.0007378818851410317,-0.008876444942673456,0.03971404695649368
ASB2,0.04013446492985704,0.01152418018518463,-0.016498331662041173,-0.047432821064179294,-0.004681931669507469,0.02172593599147328,0.06491717692172509,0.0006910957920824484,0.006919871883395172,-0.011672558455784299,0.004315897322262207,-0.07142308343061153,0.004080451525455697,-0.0010228072510361683,-1.4794785641737641e-05,0.02912972302083549,0.012109238389582992,-0.003665613064092074,-0.05480964734997671,0.00401941220119288,-0.011646204939824144,0.21793556173590217
UBE2T,-0.02128010610340892,-0.003996773417235783,0.00913548076201853,0.015866634153450295,0.0005394051574557968,-0.017401569313434,0.03449146115495286,-0.003509877745969825,-0.02229538109715215,0.04724943745299734,0.0012910315969394534,0.01244918616320826,0.006403187149373952,0.02608324963566783,-0.006721366027947086,0.048115507673807026,0.054595803965703515,-0.007253160891721236,-0.036821654981227206,0.004531683924469084,0.03205210050017502,0.18101631908920085
CHMP4A,0.003683714824274893,-0.0003921871664349418,-0.001106168106304939,0.002165725547855253,-0.00019837255691457039,0.014042695856874024,0.01629631384038692,0.00241974669054434,0.007845063824897582,-0.0026021274278313937,0.00170378985502417,-0.004739560266737604,0.003929338767685979,0.004104661924360623,0.0014011289324149102,0.005211593626239268,0.008448161399079382,-0.0006472758816038998,0.009963058452958837,-0.0001807171909533754,-0.0027103698412218945,0.013121783864838102
MRPS33,0.013359542417852473,0.004830305173236202,0.00542943817061302,0.005521466935690927,-0.0005913524197936896,0.00864060800469884,-0.010710005911323857,0.0009415044565187919,0.00739895810545888,0.010934934841992726,0.00033082656698692664,-0.004508982284207015,0.0026404092384528354,-0.0033242799084607106,0.0011086240843884924,0.0023473797813841693,-0.018778082676359213,0.002083618726065125,0.002640373275300388,-0.0012054090539797824,0.011171923488760503,0.05760841887331263
SDHC,0.005356574876496903,0.0018504304191536,-0.0046880076190966,-0.01188967373833107,-0.00028022760934206956,0.01177401831964491,0.028771360940780945,0.002599309263419745,0.0029576638781260546,-0.00828072083439486,0.0037107295331084925,-0.009372746644036867,0.00405135612279652,-0.002480382205017358,7.560083615911362e-05,0.012174805926740355,-0.009720272216874652,0.001493727677424494,-0.03481268555647764,-0.0014401923615193443,-0.006248216308384102,-0.011705919584358064
PCMT1,-0.02055734954677854,-0.008473902741960809,0.0009537841614395243,-0.012515268083668367,0.0006115659909931748,-0.01061880160563172,0.03476494362782895,-0.0011051076191267626,-0.00444909047387644,0.01907546788206354,0.002759214305721262,0.016867941434660028,0.006671384877495832,0.00540909530859292,-0.00017510369689567048,0.03706278351666811,0.023225780022755993,-4.4025239760420515e-05,0.020042812993831084,0.00028879817217472705,0.013521946969709925,0.06755128699238666
PIP4K2A,-0.005736703037323005,-0.010789978968588455,-0.005344114059634612,0.022421788563244376,0.001029923380702007,-0.004383415092872713,-0.0028681707294851075,0.0008107086907943084,-0.006701835727243133,-0.006707961246778446,-0.008562839713545892,-0.002858431239420654,-0.0017792352603360794,0.002073319380738138,-0.00044827515710951565,0.01667470018275748,0.002087931127005465,0.005296686514683668,0.02468189365344793,-0.004714144058955304,-0.006559407778741795,-0.15382129351409274
RAB27A,-0.029459223197937555,-0.023511838717945106,0.0020006327110237377,0.017485868603231442,-0.0011103462121576175,-0.0011387038093107066,0.012444363514662602,0.0022767085051159856,-0.007732678811380218,0.0129941203251795,0.0004010836525931635,-0.002166005074946965,0.005803915717344601,0.004179772489769772,-0.00017293014549549904,0.01099526805767111,0.016525914122409526,-0.002092086906140087,0.01037104321479979,0.0023612122149589353,0.011807620048632072,0.11393593637022166
NDUFB6,-0.008541302819226642,0.00046731597834338617,0.003722518551602225,-0.0036937211592556075,0.00015521871674006193,-0.0020736674944779984,0.030367658349436697,0.0022415924790136392,-0.004340577542737726,0.02271120191597228,0.003012158695541416,0.012151788947834008,0.006942379410309934,0.001964462563664701,-0.001249074670792671,0.027061517339423854,0.008583939470034933,0.004750412977945872,-0.0410029447057664,-0.001832548834487572,0.018301661778708952,0.0928409945950735
CHD1,0.008019028381433538,0.003310368517196533,-0.005306447385223607,0.04474109354315418,-0.0002479081524091702,0.018888948477434546,-0.004843336793284862,-0.0011249976851800234,0.004548918756890051,0.00508850574489734,-0.0049726863741828475,-0.006178609792099682,0.001418294137943385,0.0003336020959807145,-0.0002580174160073789,0.004617236208630903,0.0028027491769202642,-0.0004546961830309232,-0.005592410024564638,0.0006594113024093098,0.0020446017983340166,-0.06328179235589225
NDUFS7,0.005936193093335736,-0.0003864125472222383,-0.0020601221957698844,-0.014514818832623825,-0.0002958993327969525,-0.005541965425182495,0.02770540745573839,0.004841905806090896,-0.001966150262640651,0.0077493097839093274,0.0027707460733052847,-0.00501037203400067,0.006416220464080145,0.002607669241322191,0.0006293181325608511,0.0024190733827037093,0.011732736245884844,0.0007742571851784842,0.003475314126852241,0.00029641005916720764,0.0057678824359675114,0.10499432793635213
BEX3,0.042205610259129396,0.029295404727383054,-0.01184217096230343,-0.016056212465500184,0.0015289579496598853,-0.004027539182623675,0.019991983856497857,-0.001135520579509786,0.004957359650314313,-0.015015713825882286,0.0012068247053883254,-0.006875978210128752,-0.0031975141808893016,-0.002829790118485599,-0.001187065552526603,-0.01007380682142691,-0.024956023437935876,-0.00014819912307433708,0.014423578994029518,-0.0012261808727379022,-0.013597683807512567,-0.13805514330988575
MRPL33,-0.015128298546192413,-0.0068676507011110645,0.007981939519289051,0.01963443826819646,-0.00033537925884636634,0.002441998385160363,-0.016676048248427132,0.00207638876482137,0.004732999256010941,0.023488345880752576,-0.00044287629324184685,0.015731894786838226,0.005047937954861434,-0.0010101112541946267,0.0019228635484060952,0.013402412138779657,-0.006661373445145924,0.0018556042540950582,0.0060688739958289495,-0.0002858851321294078,0.021020915887641115,0.08768817690705577
TMEM243,0.037402350185044314,0.018478475293896453,-0.005016504765651745,-0.0029951018826468315,-0.000857221375397134,0.010003165738150173,-0.00041224334674010415,-0.010362147485599674,0.011079086940379283,0.00020372427525651508,-0.001244541651949224,-0.007504102151303009,-0.00790428878908045,-0.006145753343294589,-0.0004052353801548809,0.008595167295555655,-0.02609724810020817,0.0025030544949293343,-0.014241428592630405,-0.0014688085878667154,-0.000414183682994192,-0.012684600259258189
MFNG,-0.039975767849460574,-0.010065264136851309,-0.002300799705459101,-0.006509842955535546,0.0019509252137797797,-0.03781280632299767,-0.0072886127167932375,-0.003246677473564906,-0.007872798713012306,0.0053438889017816795,-0.0031128721291914917,0.04368719139015746,-0.001004730463420392,-0.004204212399446447,0.0012807760806188284,0.025427102420205044,0.0045611334989602795,0.00139976298608596,-0.01981735361319746,-0.00027256769834490803,0.0030331019418173874,-0.1171653775253831
CLPP,0.0006460343563189602,0.000181632280697625,0.008682101930238675,0.0032260358355505566,-0.0006700939829687702,-0.00192711179506799,-0.018067679706705846,0.0031904447225681344,0.003913913110664186,0.022698147423814416,-0.0009524654025993305,0.009145067518308759,0.007205841557174736,-0.0036932087393844325,0.0023272620033680832,0.019910301513326623,-0.004999483393960075,0.001581418468972105,0.015988666805587002,-3.736842769645479e-05,0.02008020123446961,0.10399328976240102
PBXIP1,-0.026974582823212606,-0.010882703220171689,0.011167390943820774,-0.012819738636203133,0.0014668483634663121,-0.022250518981210297,-0.023128171083802194,0.001126086862035084,-0.006568344527081292,-0.025739775955158608,-0.0029596586710335456,0.027505748603717257,-0.0017906412085511797,-0.001866240633697817,-5.8556008231078985e-05,-0.017544369701147495,-0.013168709535895589,0.0014863962623160385,0.00865611178949824,-0.002370569178139828,-0.020158477699094113,-0.19756993353900157
NSMCE1,-0.016720746028406758,0.0035005802387608528,-0.0010040635297221931,0.01019180908658745,-8.330252501134139e-06,0.017722153476216626,0.008871650892148229,0.01230535800248978,0.0037697725461194945,-0.007790966068366713,0.0030065658318897542,-0.0029065979603172653,0.011291971523885712,-0.0016214338833838034,0.0019118319148424667,0.0018826087083299334,0.007925915540921105,-0.00340365064610355,0.010847057085086065,0.003037268505657685,-0.006519439311993572,-0.018399962023950174
TMEM204,-0.040923500788868056,0.0006371133349534614,0.012009586935404604,-0.013608136730556376,0.002548470169767236,-0.039705326228365916,-0.023310244617480044,-0.00011605399361112921,-0.006952172807769497,-0.012926513495017253,-0.0030967879759088096,0.054069308392972755,-0.0016781780849080147,-1.608238536716632e-05,0.0009145698448523362,0.00022488379910452772,0.01060037502619047,-0.00014872471327321085,-0.019182800043188033,0.0005704430398316381,-0.009962624740432285,-0.20342179970032048
RHOG,0.00870566342739028,-0.0007129315317982583,-0.00436034867353286,-0.0193938515307951,-9.65429843512306e-06,-0.010248382547139643,0.018303156669557657,-0.010097218652380158,0.004163552939985821,0.003483233824524046,0.0006030851837152719,0.01011470761468634,-0.006294973856373417,0.00020738571527191286,0.00039817216294240357,0.005225714269737081,-0.0007752854997978562,0.00254526716054429,0.015910726105537003,-0.0012932608789121085,0.0024980096482767073,0.02876817151386025
USP16,0.003941042980996673,-0.002284809510481184,-0.005725366130509606,0.029045730674303872,-0.0002841447202005919,0.005439602174474089,0.010688529359792934,0.000913099137982886,0.006940470202369572,0.009263297798923835,-0.0027362877335663535,-0.007634889984295061,0.0033323650376759347,0.0031241518462225087,0.0016985603629341554,0.004704856803886124,0.005010019258349506,0.00011144456786327918,-0.005824231568003556,0.00047243525559402695,0.006799943321891846,0.014453475936770807
RHOF,0.006712982502644105,-0.0036971672855774687,0.0017506606225116952,-0.005932071836336325,-0.00026725225749190117,0.010505913731682541,-0.01944534113576985,-0.0017214992880563982,0.0034315436007100342,-0.005395190980816964,-0.0026019662943244813,0.003396907360715561,-0.0029733465551298075,-0.0007578740872759785,0.0018656170679270346,0.0088233752458908,0.007169699427707553,0.0023211047084487125,0.0207015416560088,-0.0021995877032655827,-0.004418433887342458,-0.011750793594339974
QARS1,0.012184203173121681,0.004877226887510054,-0.0061411629845761866,-0.02596072145732444,3.669820362882999e-05,0.007444777945189237,0.01972249503327797,0.005029632826314719,-0.0027390871056078223,-0.024346656559885063,0.0030904366266488862,-0.01975902428122889,-0.0004664775043649234,-0.0015413424681725446,-0.000554228602384369,-0.018504966776524513,-0.0042021342647071405,0.0009620554271436471,-0.01465508292976973,-0.0011438957720894668,-0.01906762129949203,-0.03904004455851977
MRPL34,0.008671152372181665,0.006221465168980338,-0.0034050663137447394,0.011549579334324054,-0.0007217544487288325,0.005282389109799897,0.003963013961829917,0.005390736683921813,-0.004668873884345615,0.005098260189395781,-2.0328872959481895e-05,-0.012634280744578402,0.006011811139811344,-0.002759482424285974,-0.0017140341878028932,0.003156599828469538,-0.015950510688640035,-0.0013669877689971904,-0.04164586127958302,0.0012534592113681178,0.002324868414079128,0.023169418916061026
