,gene_names,tau,std,stat,rej,pvalue,padj,pvalue_emp_null_adj,padj_emp_null_adj,trt
72535,PTPN12,-0.17773731494036207,0.0915289791389074,-1.9418693031703333,0.0,0.052152924392305844,0.058957527168548005,0.30795099163183604,0.9776078384551253,SOCS1
72536,KIAA1324L,0.0,inf,,0.0,,,,,SOCS1
72537,DMTF1,-0.3284891501171411,0.06291115802359651,-5.221476768778163,0.0,1.7750189972926395e-07,5.235156147492072e-07,0.6597333712992831,0.9776078384551253,SOCS1
72538,CROT,-0.3591285665224409,0.10932247082592823,-3.285038874526294,0.0,0.0010196830170037985,0.0015307471670128964,0.6732717542156291,0.9776078384551253,SOCS1
72539,ABCB1,0.0,inf,,0.0,,,,,SOCS1
72540,GTPBP10,-0.3907878050020479,0.09413054145382418,-4.151551653336119,0.0,3.302287111349538e-05,6.424962647101199e-05,0.971312994904018,0.9971987450757118,SOCS1
72541,AKAP9,-0.18411100656115442,0.03135016586020641,-5.872728309704139,0.0,4.286807206214298e-09,1.7257500392862703e-08,0.46528928516279744,0.9776078384551253,SOCS1
72542,GATAD1,-0.4675289975567646,0.06529936724291105,-7.1597783760687195,0.0,8.080759320287124e-13,7.304773046209011e-12,0.19255626127699554,0.9776078384551253,SOCS1
72543,PEX1,-0.3837097948628995,0.07222789934903845,-5.3124872566020125,0.0,1.0813899098532834e-07,3.306227514374385e-07,0.630664536001564,0.9776078384551253,SOCS1
72544,CDK6,-0.15523479161744624,0.04029575528423841,-3.852385704708852,0.0,0.00011697257985881693,0.00020568773874050396,0.8656977561271342,0.9916618205132903,SOCS1
72545,SAMD9,-0.162213508510327,0.03597100077057479,-4.509563399276393,0.0,6.496117933235295e-06,1.4256160652779297e-05,0.9017936173319572,0.9916618205132903,SOCS1
72546,SAMD9L,-0.10312853121469173,0.05057887512899058,-2.038964507448703,0.0,0.04145356996191821,0.047680174177603674,0.32890983601449986,0.9776078384551253,SOCS1
72547,VPS50,-0.335566390446336,0.13008866624830265,-2.5795205695001457,0.0,0.009893756612873832,0.012569237218993442,0.46191276479708043,0.9776078384551253,SOCS1
72548,CASD1,-1.0566104845239417,0.10651092386297058,-9.920207676381645,0.0,3.4004790042311687e-23,4.48147338241834e-21,0.011348812251219005,0.4371017453089874,SOCS1
72549,PPP1R9A,0.0,inf,,0.0,,,,,SOCS1
72550,TECPR1,-0.2550407203338988,0.0918019680279706,-2.7781617955749267,0.0,0.005466738982958676,0.00718945084733641,0.5174493951996946,0.9776078384551253,SOCS1
72551,BAIAP2L1,0.0,inf,,0.0,,,,,SOCS1
72552,AC004893.11,0.0,inf,,0.0,,,,,SOCS1
72553,ZNF394,-0.363721199539559,0.049229349301029894,-7.388299961379945,0.0,1.487179476670699e-13,1.6051281937859614e-12,0.16008871440229544,0.9776078384551253,SOCS1
72554,GS1-259H13.2,0.0,inf,,0.0,,,,,SOCS1
72555,CYP3A5,-0.3399787965727048,0.12172106799970789,-2.7930973837127415,0.0,0.005220597260015182,0.006894712837066464,0.5217605141730033,0.9776078384551253,SOCS1
72556,ZKSCAN1,-0.28256258811400403,0.045354530170675623,-6.230085220829769,0.0,4.661815122041385e-10,2.316108147934847e-09,0.3738789123664892,0.9776078384551253,SOCS1
72557,MCM7,-0.023821684738853537,0.03382035719741672,-0.7043593478271453,0.0,0.4812090156481229,0.48862423973353597,0.11632933260623074,0.9776078384551253,SOCS1
72558,RP11-506M12.1,0.0,inf,,0.0,,,,,SOCS1
72559,GAL3ST4,0.0,inf,,0.0,,,,,SOCS1
72560,STAG3,-0.3708621124954338,0.07580591482378343,-4.8922582539572375,0.0,9.968552114379823e-07,2.5036363585162564e-06,0.7689564035596914,0.9797244219322458,SOCS1
72561,GATS,-0.32816033997281396,0.17484456461271672,-1.8768689818851043,0.0,0.06053605306624306,0.06767065932047885,0.294425013725221,0.9776078384551253,SOCS1
72562,SPDYE3,0.0,inf,,0.0,,,,,SOCS1
72563,PILRB,-0.41805654085797483,0.07499851352697597,-5.574197690032956,0.0,2.486732228239126e-08,8.67239206059996e-08,0.5503179611148162,0.9776078384551253,SOCS1
72564,ZCWPW1,-0.29728246344299786,0.1353036788508335,-2.197149892507646,0.0,0.02800974284582327,0.03294335184872779,0.3649882965409016,0.9776078384551253,SOCS1
72565,FBXO24,0.0,inf,,0.0,,,,,SOCS1
72566,GIGYF1,-0.38268908251991235,0.08869361235707308,-4.314731042628392,0.0,1.597973328160244e-05,3.27708862711978e-05,0.9707461359388286,0.9970255637370086,SOCS1
72567,SLC12A9,-0.4703349614187307,0.0956661568770316,-4.916419523607444,0.0,8.814140699638107e-07,2.2383984089141804e-06,0.7607509122932976,0.9790938620927082,SOCS1
72568,CUX1,-0.2454006193879269,0.07439644205242317,-3.298553164881276,0.0,0.0009718447479519157,0.001465080824124983,0.6776686704829203,0.9776078384551253,SOCS1
