,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,NonTarget,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9,offset
RSU1,0.0045561673168277705,4.795856717115177e-05,-0.0002085716855012368,0.0016473772828853367,-0.00047546573265624427,-2.7897672352201184e-05,-0.0017498743641241438,-0.0017686612121499985,-0.0017164894365737202,0.000550120910130875,-8.312305532651221e-05,-0.00026993386793786706,0.0007525035116214521,7.85650174587631e-05,0.002233490569139686,0.00016416864132590115,-0.0002095871360954369,-7.367847450429142e-05,-0.0021132660119677757,3.6755940402437355e-05,4.455729478194152e-05,0.034776835128199485
PSMD1,-0.0012796421108842262,-7.516155510402602e-06,-0.00036120275242421373,-7.952453445770646e-05,-0.00012097030497160356,1.0034417726892077e-05,-0.00319030396625127,-9.29698507298305e-05,-0.0031071975902024662,-0.00011326946288900336,0.00010382205645457003,0.0003043150922868555,-0.000630598815539473,0.0005035869229678765,0.00015705596587757163,0.0024279676044766103,0.00023793187418762695,0.00019387893575591132,0.0032064866488306833,0.00028938021330749753,7.585104575364668e-05,-0.09533579895868069
CMAS,-0.0005080413851080705,-2.8716648364450034e-05,-0.00024665426752230294,0.0011212656991200424,-0.00043330063014587435,-0.0003165463961713674,0.00036850564966435387,-0.001278994213687993,-0.0007980841468181001,-0.00017279211069422425,-3.851355615729505e-05,-0.00010244105008561041,-0.0007553652695818926,-0.000445411992570882,0.002303824698834965,0.0031316921359954954,-8.995234647867135e-05,0.00011042122392282354,0.007402936524842488,0.00017317469603344508,1.5552296230958647e-05,-0.04433074173345103
SNRNP40,0.006168085040872549,7.68974234123345e-05,8.897784704601562e-05,-0.0028221188513147437,0.0008563129143691593,9.469797482788407e-05,0.0029273173760817057,0.003040102222024285,-0.001369159776811282,0.0002949899180526885,-5.501068572874497e-05,0.00041649514037074494,0.0005023499145552208,-0.0018410220766389802,-0.003955050635649283,0.0012041516043585006,0.00014664232650422188,-6.548299539310093e-05,-0.02066139735786438,0.00026388209325605675,-7.909450903227176e-06,-0.058572096219233
DDX50,0.006648411699311973,7.005116562668101e-05,-8.23553017124073e-05,0.00037912735453834187,-0.00010900818913833279,0.000215169217062607,0.0001621943732009383,-0.0003144363428217821,-0.0012663008487661179,0.000696483872002808,-4.563674165562044e-05,-1.2902047592900234e-05,0.00021275735967422296,0.0012571224814479395,-0.0030798077510196826,0.001027029061974097,-7.765840662221827e-05,-7.559108060864801e-05,7.414705510510591e-05,-5.5187789592009904e-05,1.0255353087791177e-05,0.022007933332015707
MPHOSPH9,0.0034834126659867475,-3.4503641230675513e-06,-0.0002470205155614622,0.0017307291101946638,-0.0006241178707932738,-5.171724623663519e-05,-0.001581464220513872,-0.0019726824902107963,0.0010665179371491063,0.0004068178095797608,7.708304337811056e-05,-0.0002827135158500737,-0.00012242624873842894,0.00230744847642978,-0.0013601448576098922,0.002002722629402364,0.00019673972867580844,-4.731968837924748e-06,-0.007993728216880141,1.3005865824248426e-06,-7.357044900475696e-06,0.04820072465529307
CRELD2,-0.010179535893760024,-4.977134936726656e-05,-7.790728182016752e-06,-0.0014723367005913704,0.00017356818607976968,0.00030498635677028707,-0.00209087852616629,0.001567040474869974,-0.002860986630908501,-0.0005398173822644611,-1.949045173357162e-05,0.0002438363386388979,-5.251062316745816e-05,-0.0003785732414429898,0.00477216311035465,-0.003198908149556442,5.051853940046301e-05,0.00013848918203953391,-0.01692309433037843,0.00021395483408183353,3.849140979506724e-05,-0.08475535689101402
MPHOSPH10,0.004817824266855533,5.118273135631627e-05,-0.0001775627048764589,0.0009837834095846423,-0.00028529284677885985,-4.6435197669888906e-05,-0.0032871923452482,-0.0010994522050900616,-0.0026146514469855523,0.0004931586969249478,5.475183232331552e-05,-9.602989117743002e-06,0.0007043440289331733,0.0013225677703163983,-0.0017096979447668126,0.00013219134231987984,-0.00013328188629454992,-4.058882936124432e-05,-0.011457930427512716,8.635402025347063e-05,-9.839081903828255e-06,0.05036380579258058
NFE2L2,-0.0025523971817687638,-3.6545252955492175e-05,0.000424747042365765,-0.0033897725447721194,0.0010630139291573837,0.00014143840110126548,0.001242151599476062,0.0037732905919821693,-0.0007485261616083363,-0.0002511081035811113,-6.0285960639379516e-05,0.0003273301725706772,-0.000603591663548422,0.00042189745145590864,-0.0017779668890944998,-0.0005785680037206599,0.0002315976441758496,9.76571196384072e-05,-0.008221086093694211,0.00014847659399778125,-1.7647860235650195e-05,0.07176008052021207
SAR1A,0.002627408982042307,4.389567767815501e-05,-0.00015153460772450252,-0.0004309226212764289,0.00020425752467174567,0.00017829648211826988,-0.0017846339136420664,0.00032663629073547746,-0.00018176991560088247,0.0003748792563693918,-5.2489464000808545e-05,0.00014462527925444805,0.00014822022082455343,0.002047561505926117,-0.005681828239586639,0.010878683927131936,0.00010290810440090778,0.0001117001443111664,0.01794303755282356,0.00012107423723918305,-5.490388049848109e-05,0.03316379826849472
CCDC57,0.004169192780469784,-1.6303382324516287e-05,0.0002921070004251947,-0.0009389939896990575,2.3309575334141985e-05,2.285671272057593e-05,-0.001094814751057098,0.0011028662178821974,0.0002580787082478169,0.000330237051347105,7.583918243710464e-05,5.219934276778478e-05,-0.0017122179108605483,0.0012389590069847949,-0.005700432933884774,0.009388843607392365,0.00024600731049886936,6.509497358713276e-05,0.03210121010360718,-0.000148624773886279,-3.8176230885005e-05,-0.019434521739503594
SPSB3,-0.003667281690204321,-7.395181011062519e-05,0.0006427296519214019,-0.005241219260712782,0.001677338314669177,0.0001329803182459285,0.0010691969548702667,0.005709841650002125,0.00022933291685162688,-0.00039249970046916914,-3.536493860678412e-05,0.0005049520482106362,0.0009376869332539591,-0.0002140167106089872,0.0027343949266289825,-0.0065735194988282225,0.0004190457734876276,-0.00013009793559788714,0.005602342153300307,0.00010338272234198914,-1.4052182878521217e-05,0.10335978995472393
PTPRA,-0.00362819191434317,-6.237839219575418e-05,-0.0001229332076182073,0.0007125698590871083,-0.0002703746352569617,-2.341864420351778e-05,0.0014926150473898866,-0.000798337037617343,-4.22004636990839e-05,-0.0003193038018918622,-8.462913780690642e-06,-0.00016113701211551708,-0.00013397882424140897,0.0010635819370173943,0.0026964278513469577,0.0008418423022277598,5.189457828412473e-05,3.49956087752406e-05,-0.004428454604923433,0.0001350589080185186,3.003774097816236e-06,0.04647301732685543
CDC73,-0.011063765310450722,-8.48164638740363e-05,-3.605293178244424e-05,-0.00024979531285994615,2.7514411057296543e-05,0.00015132255572627824,0.00018465964851107058,0.00018523237787746873,-0.0008808628007153603,-0.0008367692640660328,2.4338378809568436e-06,-2.4985530027406576e-05,-8.618460931005053e-05,0.00033912771630258934,0.004631162204536152,0.0010328800015697486,0.0001438472122629512,0.00017501749003886254,-0.015463397483179297,0.0002949360831032156,2.690115498230326e-05,0.033437864261546546
NOP14,0.003667182520627752,5.8426139384995624e-05,-0.00041375522406430837,0.001340167038531882,-0.0005404071992252513,9.979970769158907e-05,0.002704625377438612,-0.0015528495396923802,-0.0018594984729247877,0.00025636856252668076,-3.329414000723632e-05,9.641392921410892e-05,-0.0005040066075177598,0.0035337812195397594,0.00045414142668363984,-0.0026151462327964085,-0.00021051116776643164,1.9535582190729943e-05,-0.02018226228448485,4.056145726459818e-05,-7.682102983432455e-05,-0.03330058350162554
EMC3,-0.006442000217692118,-6.31322148664735e-05,0.00010547473973593765,-0.0016836690830121085,0.0003806781369965382,-9.944358318863167e-05,-0.0033419628071122095,0.001753269936591638,-0.0015757137389159298,-0.0004991575336616626,2.3061661988006968e-05,0.0002424595877402534,0.0008765767953236968,-0.0014575253744666173,0.00641501479880105,-0.00872478841696311,7.726625321330853e-05,-9.07711729733656e-05,0.01620637601417854,0.0002097433579640613,6.378294200767661e-05,0.00960458636823444
GNAI3,-0.011035270801703195,-5.353665633045969e-05,-0.00020351299299591164,-0.0001236473955361287,3.0231893923258457e-05,0.00018521368114921734,0.003897327060352491,2.6047917135886512e-05,-0.0008813558953024241,-0.0009381327541766511,-0.00013618048368549274,7.562774231813987e-05,0.0012347800472585642,-0.001333048130060058,0.003705873376425398,0.004421667330963408,-8.314439095127892e-05,4.433901179143595e-05,0.013157129722262784,0.00038719859540138656,9.749400740469758e-06,0.005975093545805291
PSMD3,0.0005813839969546942,5.9485791365686886e-05,-0.00017617605160797508,-0.0013573932352053128,0.00034639439161262804,9.551859056354905e-06,-0.004232185313184706,0.0012588036941942227,-0.0016373168678986438,7.099790274848893e-05,6.267769460657881e-05,0.000432763061000902,0.0005284136378790621,-0.0009502001066421929,0.0012808274042138176,-0.0034235904036677,4.630336745578194e-05,-2.5450957491877853e-05,0.015289222672874211,0.00020072369675703882,6.181811465380684e-05,-0.10546466836163643
SNRNP27,-0.004093207309312807,-4.865763448124302e-05,0.0002216925299561206,-0.0023788165623079074,0.0006636594651421778,-2.5909809623883783e-05,-0.0009426643088782627,0.0024948220596766966,0.001076063353554153,-0.00032679548251717525,-2.0260728393240396e-05,0.0002477367662939449,-0.0003033450771441718,0.0006060925687492311,-0.003430945657495974,0.010580662695664753,0.0002086489156313031,0.00011816762105654405,0.02451592143109639,0.0001563809545009458,-3.7922581658062986e-06,0.02500685984050416
MAT2B,0.0035968336196693903,1.2701631533912943e-06,0.0003684898139096152,-0.002530290738066168,0.0008473357461992198,7.777872752526562e-05,-0.0006464740388205845,0.002842762879970003,-0.0012892678708948339,0.00025310661286834777,1.1027625269017114e-05,0.0002538820783694302,0.0010605101043618477,-0.00016870400190513072,0.0003336539620909639,-0.008552318786336397,0.00012125432068205258,-0.00023529421724619324,0.020696554024298285,-5.0764710460940835e-05,2.9172563735222136e-06,0.08482657261865952
TSG101,-0.004427078469608841,-4.9323015240097584e-05,0.00013214638108539935,-0.0016218136749984419,0.0004346613801851247,-5.4230428217992506e-05,-0.0012101681192071144,0.001754546376808224,-0.001181049752834131,-0.00038913483938173737,-9.955992153249027e-06,0.0001591362579346578,-0.00012719340609792997,-0.0012132980972223814,0.0019645550153577166,-0.0005953617580059823,0.00016012817878836784,8.351685469537088e-05,-0.008855096057124867,0.00029800136940791875,7.897158185992233e-05,0.0105173259926094
FAM177A1,-0.006458233661512996,-7.947658374474718e-05,0.0002838134204092227,-0.00375812624639432,0.0010035411778380045,0.00014187815809210339,0.0005654283960667159,0.00409515692497591,-0.0015066609708083213,-0.0004899634144013209,-8.54830683098325e-05,0.0005167863160626596,-0.000198452752829566,7.215689629075832e-05,0.002028928828741656,-0.0007656275128259122,0.0002142565142819092,8.431792361777613e-05,0.008180160989994663,0.00018155554326451017,2.6342642685642043e-05,-0.03228018497197989
ZCCHC17,-0.0032917769428675394,-5.6354638549263524e-05,6.028448117918343e-05,-0.0028640734626075776,0.0006662745479246573,9.786572340248672e-05,0.0008703828005741131,0.002927231897544926,0.00011950021497363127,-0.00042765728578555875,6.135457423571785e-05,0.000486947182902697,-0.0006257482344257885,0.00021557996937740566,0.0027738330329315094,-0.0039507505184595395,0.00043538671252968484,8.053428122350982e-06,0.03201049672640938,0.00017189181220714575,-3.2833568291323487e-05,-0.1007977488248829
NCBP2AS2,0.0070483825910726905,6.469729905695672e-05,0.00011461247368613088,-0.0006717303455712189,0.00021850189519067572,0.00022524856025875976,-0.00043212813637956665,0.0008265082116638744,-0.0007801848202905609,0.0007101228052649118,2.9280358613463717e-05,6.803052626336391e-05,0.00028460399050999496,0.0015702677417004905,-0.0042859158324665214,-0.003186725882561501,-0.00010307155371173153,-0.00013557171497162874,-0.01185598836855892,-0.00012518107160634987,-8.599700077664177e-05,0.007481287332057204
PAFAH1B3,0.00570141945572902,-7.884025016911358e-06,-0.00043155387490466417,0.0018636379221815145,-0.0005502460686886411,5.379722527822572e-05,0.0014665491338903265,-0.002023255438248032,-0.0020984241464365016,0.00037996612500083924,0.00013471619390145184,-0.00011113880426829478,-1.8741972060232087e-06,0.0006412180522303405,-0.0002042112097911603,-0.0021429464276485084,0.00013901268072154444,-3.218441962900673e-05,-0.004825902004063863,4.9167553958277496e-05,-1.0910662121433598e-06,-0.08575963900686218
PGM2L1,0.026494947098448803,0.0002461029590031369,0.000525640794658855,-0.001753577581407643,0.0003566039858315997,0.0004103382674216705,0.0007588444303686997,0.0023922970628360084,-0.0009707405773788415,0.0025467829783816275,-0.0002401899912504873,-8.155314309626561e-05,-0.004664012326413628,0.0034465743553936507,-0.012613876031718037,-0.0015813605352078285,0.0002405898274458622,0.00017145678620694905,0.011116287269497108,-0.00046576773554303855,8.100698470066395e-06,0.008312017380495404
RSRC1,0.00119580819902872,-1.6243654321152812e-05,-0.0001697443076807043,-0.0007368495733060756,0.00013316145671659707,0.00018777510267658205,0.0052272971396255955,0.0007095243908847085,-2.7300032793020347e-05,-3.5420882090324446e-06,-6.569103762982782e-05,0.00022595855812435086,-0.00024895415171895485,0.0018455802103288055,-0.003586387715161444,0.0037235430132187787,0.0002465693809405951,6.662815483303988e-05,0.013986972797866171,5.56935584698479e-05,-0.0001148933054486412,-0.052485433325412764
IWS1,0.004117996646888659,7.83399121274747e-05,4.309130621269311e-05,-0.0012365871326506911,0.00036001863944106285,0.00025169661828201595,-0.001949921827980373,0.0013092555617320448,-0.00044703407780065916,0.0005154682165026147,-1.4543374054279346e-06,0.00018384147480677226,-0.0006949012550909228,0.0019595550660839716,-0.005353298275647575,0.002974149760778215,0.00016716988861860063,0.00011593025471388607,-0.01824983151816149,4.501707829461709e-05,-5.1387120948646085e-06,0.020547518533248564
STIM2,-0.0037419005831653153,-3.428698716456552e-05,0.00026112495614767883,-0.0014070605327118893,0.0004902766592955972,3.322384662083087e-05,0.0003995906991593591,0.0014742094769726272,0.0020921305841789216,-0.00031005235575982015,-2.5078301886303803e-06,2.1969844302425346e-05,0.00030920118327593013,0.0015469396596939895,-0.0011475871859954224,0.002594182679087723,8.802236695048238e-05,-2.9363299232044074e-05,0.008330260129172947,-8.86250511897565e-06,-5.5454779697453114e-05,0.12125477432366462
MRPS25,0.01055167999549582,0.00011798088882047124,-0.000259531613089016,-8.065446167291283e-05,4.163820977960963e-05,0.00012752400711853564,-0.0021948665533845957,-3.343696137015649e-05,-0.0008104598820732117,0.0009213258366941738,0.00012520461720598369,0.0002998024828135647,0.0002569776754636038,0.0022827984823386724,-0.0042518855336182455,-0.0005402603905806636,4.472138826427004e-05,-9.245249587621998e-05,-0.01003246987583117,-8.974941974938743e-05,-2.317020374546978e-05,-0.07729859006387313
MAZ,-0.0026726742255680546,-2.1049094018607672e-06,0.00016508949643143013,-0.0034723049371306667,0.0010449271892486285,0.0002032103307412574,0.0003980240739296574,0.003601155233238987,0.0015374073040101697,-0.00014849630540481715,-1.8491953785489038e-05,0.0005224012714616942,0.0012479916476171502,0.0013363335422717213,-0.0008964528990687588,-0.0016727675301001677,0.0002035340183396827,-0.00010068382207981759,-0.0015972538459798232,-4.590996721971914e-06,-3.0057594816144927e-05,-0.014613348774827159
PSENEN,-0.0016352696890418056,-1.4930900415513611e-05,0.000559534580957104,-0.004175659758221519,0.001284104463367416,9.412324181379961e-05,-0.0009453591404468555,0.004577340923091773,-0.000511200060864473,-0.000141862292042181,-1.647280098429783e-05,0.00042396364694724715,0.001193627852117454,-0.001242828311153843,-0.0019032783250984852,0.00021171848174004045,0.00021293663834860937,-0.00010050278751559915,-0.007646083484511421,0.0001334923971653665,2.745740828041206e-05,0.06942558519792592
MRPS35,0.0073945336869601025,7.794868903546038e-05,-0.0007308684944905727,0.00511858254075349,-0.001428236016997422,-0.00014543107945812827,0.00022575977175248583,-0.0055990130227536305,-0.001834575988927254,0.0006082619304338754,1.2800994170474671e-05,-0.0004507232163804951,0.0008176633911385922,0.0016953324851220976,0.0003615241503160748,0.0004313227658785712,-0.0005118962179160751,-0.00010927530265114228,0.00011808946383478833,9.40511531256481e-05,-2.915411293434059e-05,0.02723573373648807
KLHDC3,0.0023238761229902117,-4.604599187938661e-05,9.73298539984898e-05,-0.0026113064321980537,0.0007344518409780056,-4.2319558621497556e-05,0.004299374902648664,0.002789076726269904,-6.767820831623108e-05,-0.00011049473554398517,2.2105376689087796e-05,0.00037726267922498995,0.0008260052477033822,-0.000152457481670141,-0.0006896771161675501,-0.004036494754943455,0.00029492899159198584,-0.00018433580739883116,0.016114930969436878,7.554460793883258e-05,-2.1716022310520097e-05,-0.034150543734266126
IBTK,-0.0040202593396320985,-7.905026541578432e-05,-0.00013913007014035257,0.0015199249580545252,-0.0005553069701953224,-0.00017047272692334638,-0.0007131337795296068,-0.0016759843820378579,-0.002012013422330563,-0.00022485636655649146,9.177179645975691e-06,-0.00024500770910951025,0.0013006095573319882,0.002024444396786785,0.007297414991435074,-0.009123447915911373,-0.00016595721842444804,-0.00013251660704933344,-0.006341134924597277,9.727327923684665e-05,-3.312131347179933e-05,0.11311677181513013
ZNF394,-0.008299983259719229,-8.860202468191778e-05,0.00013358137179484317,0.0004194466803501847,-7.826191717090056e-05,0.00011879129636134967,-0.004267185518923336,-0.00038942875462294837,-0.0006864777225738833,-0.000382736615894487,9.006421128486415e-05,-0.0002570276360639789,0.000710762702815005,0.0009361985986459666,0.0036850366693298273,-0.00044731768523257064,-1.2742753973110556e-05,-4.010327784301448e-06,-0.00839955776233785,0.0001441444051149064,3.006227843288782e-05,0.14435927060487522
ZYX,-0.006497375766310804,-4.955728129757556e-05,0.0003421315975829454,-0.002167319033616353,0.0005048204048073385,4.8415624514911454e-05,0.0028241090291695236,0.0022638772011374614,0.001970860791426329,-0.0005573367968298015,-0.0001641859192036261,9.707476884971344e-06,-0.00015438706025846271,-7.348452902857303e-05,0.002370158458051993,0.008027603179174852,0.00014381904783835668,6.390827279022513e-05,0.005915143357273673,0.00010641138473559784,-2.0027110873176952e-05,0.04396469288629316
TLE4,0.018347669355542974,0.00015264042880701916,0.0006351572730095153,-0.0039471493613730405,0.0011948302554738617,0.00023930943651734822,-0.00018327279023943867,0.004499984984652288,-0.0010439879584334289,0.0016200710384589622,-0.00012640730940791613,0.00036037275448348873,-0.00030883668148405966,0.002159944804261574,-0.012697791534432819,0.00478263427420697,0.00024042804113667495,-9.105753700995649e-05,-0.010663824679838932,-0.00030499819728126994,-3.7575736902356266e-05,0.09465385226242062
TXNDC9,0.0017589816570203576,1.5422101782393544e-05,-7.461201522096229e-05,1.1149776671767438e-05,1.6375591932698676e-05,-8.93823700011241e-05,-0.0007601669938600071,-2.0972869065880744e-05,-0.001356265779332714,0.00012030275765435172,-4.1604161753651736e-05,-2.022753975968512e-05,-7.646133342429387e-05,-0.0010282850344154272,0.0004668908214944466,0.002230746144959618,-5.228258845395406e-06,6.244837920959196e-05,-0.014803364354459428,0.0002551201517687377,3.0221630725499146e-05,-0.0019047754913506208
RBMX2,-0.0007955986081882316,-1.1104008981524553e-05,-0.0003162752768786183,0.0024639196671434453,-0.000761671409601375,0.0001026459576094434,-0.0010854938947651872,-0.002645268927535517,-0.0006372449038380782,2.1525525228491858e-05,7.742818672513071e-05,-0.0003014265495547256,-0.00047968579278622457,9.564135912210457e-05,0.005363298675549587,-0.008225910865511884,-5.4351885982575034e-05,-6.377297156048653e-05,0.028866635986143592,4.757834478523543e-05,3.040830408041924e-05,-0.010879264122407228
DHX29,0.0014272816761321222,5.369724505805003e-06,-9.322662598637064e-05,-0.00014096939113679866,4.290155798071449e-05,0.00012570091325536962,-0.00011819707047763209,7.469121829753858e-05,-0.0008239686072143432,0.00011759253937485277,6.110670426716368e-05,6.350869853430926e-05,0.0002892349724430016,0.0012642572359945793,0.0006032547727636792,-0.0014889983063132279,0.00012213909942170026,-3.361983770455411e-05,-0.006289925715874203,6.380313962013061e-05,-1.6218940630887802e-05,-0.00024248122957501797
ZC3H7A,0.010013500309440428,5.773078115101679e-05,-0.00022254886270523197,0.0022177742566152027,-0.0008041097499257214,-2.057555550651908e-05,-0.0015935221893400955,-0.002285203380448582,-0.0010578058618944401,0.0009160436506756842,1.834115684134087e-05,-0.00033656406131431037,-0.003467963907276985,0.0021167207193187017,-0.0016063972394469756,-0.0067547924492366625,0.0001940669451425434,0.00023391229051486045,-0.002895826871752158,-3.94621549375272e-05,8.339962477008541e-06,-0.025218165547664456
SAMD3,-0.03422482620245797,-0.00024773039109898776,-6.791680683496927e-05,-0.002945884276513366,0.001518835637870919,-0.00042127284104040804,0.003240190008280202,0.002479768992228415,0.008914729664871082,-0.0031462293724597193,-0.00015971663978200536,0.00012131462354885824,0.005656982175870174,-0.0023692227953220806,0.028990688535570092,-0.02182900212708632,-0.0003064295290126745,-0.0004422071573739276,-0.019859992991462416,0.0006819547554599706,-8.167569658009029e-05,0.2270935125914608
TRIM44,0.015926416587617006,0.00014370381717226398,6.234203291797448e-05,0.0005193329427449182,-0.0001332023607610312,0.00024174285396965015,-0.003110422721364191,-0.000494206362692606,-0.0005124721951927983,0.0015879417097045938,2.3878013429014015e-05,-0.00016046637494013054,-0.0008441165875935498,0.0045306025593200095,-0.006698084428931895,-0.0006673898967691583,7.426550505515492e-05,-5.314712191350934e-05,-0.016774708467535947,-0.0002942921543189051,-9.968672847574928e-05,0.10640456575698157
TNIK,0.005595122550603005,2.1633002367020372e-05,-0.0001240991650032971,0.0023117127610449125,-0.0009106110464119322,-2.4051018075051906e-05,0.007405603187721075,-0.0023797585627947106,-0.0012123517339183815,0.00036165269905939665,-0.00017972642521323033,-0.0004794314869729165,-0.0012160626999423569,0.0023156794636525493,0.003069120530548794,-0.0039669990780772015,-0.0001201309561755187,-6.214997481602611e-06,0.0009957299151778318,-8.723266825772645e-05,-5.383901120368057e-05,0.04825247068843496
TRA2A,0.003551959977420982,5.248549950075867e-06,-9.831857006423127e-05,-0.00024495910024374397,8.60770008452191e-06,-7.665348560201449e-06,0.004803932017165308,0.00019782875411129548,-0.0004229905206682836,0.0001533096787092453,-0.00014108988730543738,9.320483138642953e-05,-0.00036641591768929617,0.002844072659304629,-0.0018980366293894022,0.005603385560947481,4.100283399080815e-05,3.457501025430241e-05,0.030047013812522626,-3.282666247796583e-05,-7.977678929837722e-05,0.02899474560357171
MRPL15,-0.002053974207744359,2.641960499687352e-05,-0.00034584791322622656,0.000859096291795661,-0.00024255322111370518,0.00011906462765086802,-0.002808312225312475,-0.0010786887754079032,-0.0008293636958846652,-8.11959492596945e-05,7.469154288720345e-05,7.0611277011288e-05,0.0007963391175071556,-8.98115769002948e-05,0.0019351040824589502,0.002640556614618543,-0.00018112010798008443,-6.094524409970518e-05,0.0035843526959733404,0.00029429528896889176,-1.185139069434221e-05,-0.028510187181599835
CEBPZ,0.004826661919251133,8.127298306181087e-05,0.00013527786276108583,-0.0023770503704512278,0.0007490491782126075,8.213727544552455e-05,-0.0007671530843923891,0.0024867037715984273,-0.0004492135389711777,0.00040236831537712584,-1.9833703172845853e-05,0.0004256972183873557,0.0008818675876722316,0.0013664489717029604,-0.005375418226172863,0.003948041336269237,1.2380752675239423e-05,-6.242426171792692e-05,-0.018232735920976254,5.6364441649238154e-05,-6.0032947255330846e-05,0.03731661070796606
CBR3,0.012535704520016523,5.3571372697829595e-05,4.225028319253889e-05,-0.0032969990101365757,0.0007863005374633803,0.0006056199932285187,0.009887074100668143,0.0037397727039926135,-0.004373885816246842,0.000938950646017787,-0.0002983531186428244,0.0004810744571373132,-0.0006491587810603535,0.0005243159910334385,-0.0016847549527198961,-0.005724865519520458,0.00048636354047196966,-4.983943590025531e-05,0.02143019290318759,1.1665995000760391e-05,-9.117433961816942e-05,-0.12454326418705723
MDFIC,-0.0023309964162742227,-5.31228245951707e-05,-4.2448509925155294e-05,-0.0026316185996113216,0.0007028358993144109,0.000492385656476848,0.002249009070238649,0.002853821641625411,-0.0012233945279839639,-0.00016278756124224583,-0.0001241294896384464,0.00045448357737893594,-0.0020899858222791882,0.001746252600188169,0.006266909701222668,-0.012088988810013747,0.00033133146950261287,0.00011228294631966427,0.016932773218643823,0.00021254099460046185,-3.714728950626208e-05,-0.08790630218207009
ADISSP,0.0052936052513135315,5.9044137495356706e-05,-0.00032936835856726564,-6.1608258812993e-05,3.300410231468198e-05,6.687507093223536e-05,0.0017932604652752251,-0.00012418686701338408,-0.0005554071780750259,0.0002992824056500055,0.00010784023824045517,0.00034520658324678667,0.00027864370103475956,0.0024725482432906174,-0.0009423287084261635,-0.001039905076898025,-2.2612278150370825e-06,-6.333376207748788e-05,-0.00815107905206376,3.9445756180726853e-05,-9.458615779611804e-05,-0.10451973904782796
MTRFR,0.003043769917725862,3.2528363959072e-05,-6.01696648239536e-05,0.0006111468251891808,-0.000180744774574862,0.0001730302994220752,-0.002559390585796039,-0.0006121758485655795,-0.00048501260808149065,0.000433666217019625,7.182095354030145e-05,-0.00010798554480442509,3.2057825451477755e-07,0.00042381663282749037,-0.0026272143750258256,0.002765208669183383,9.414685864237914e-05,-1.5310049844013676e-05,0.004792397188087146,4.894920172494561e-06,5.382220398270063e-05,0.02176867269351033
PRDX4,-0.009531925542424114,-6.513584748786483e-05,-0.0003657289642969448,-0.0015113043036517042,0.00041588684406617814,-0.00048033852944339025,-0.008347388741407984,0.0012192409263802346,-0.0021473689480977737,-0.0008793151902792447,0.0001787277159201833,0.0008220018466782191,0.0008659291741805046,-0.0001587256740468296,0.005245441688492877,-0.00014405475325691812,-4.458358751788457e-05,0.00011574783527353567,0.024945901787993812,0.0003505216395892203,5.418171876638455e-05,-0.12079407756045318
RAMAC,-0.0006495857675582674,-1.9834668264508793e-05,0.0004829093816736469,-0.0037862121747227104,0.0010383645519656546,0.00011020418396865597,-0.0013003037771049026,0.004197510534903347,-0.0015362347589046239,-1.969549517999394e-05,-4.840972189662861e-05,0.00039165827902760785,-0.0008141136434932638,-0.0008413594424511828,-0.005066860803666411,0.0068314818660332845,0.0003414900927811764,0.00017672577453383778,-0.0050614966685591746,0.0001956393030993451,3.186547338805707e-05,0.008021528726811602
CDC42EP3,-0.03840545402004579,-0.00023567259200681033,0.000441937805168298,-0.005087120795837104,0.0018652526103097142,0.0007156813059985458,-0.0035619884955558874,0.0052299025222652,0.0041729590708588496,-0.0027249723655577702,1.719860983954214e-05,0.0002772273287210218,0.0028238270865398535,-0.001726545105661732,0.016372403764192717,-0.0035553384649410504,0.00017788864963888518,2.8326021817392903e-06,-0.010195693655926114,0.0006204517279902838,3.316137688217914e-05,0.16254653704289143
SYAP1,-0.0005002845094820408,-4.457627011960065e-05,0.00010526725440331954,-0.001230053997939788,0.0002184718334729973,-5.7417052943301364e-05,0.00036832122129504285,0.001271744561481789,-0.0003796199111660813,-0.0001393107332571817,1.1842517076661744e-05,0.00014843155534221503,-0.0003579670634983474,0.0011168853488079825,-0.0023310767004756415,0.005054546377793813,0.00019417516399197632,3.162509498108918e-05,0.032519851083536416,7.106800759657233e-05,-1.7941031994611496e-05,0.013369941615878112
RNF34,-0.0008612051276966008,-4.639413357618185e-07,-4.6552459801890136e-05,-0.0012407637607002697,0.0002651384756545211,5.838993480990856e-05,0.00028302879051865965,0.0012769358005196828,-0.0010084073045508798,-1.3708718678594177e-05,-7.855637914182793e-05,0.00014069157240910807,-0.0008339944380106843,0.0003289778453295586,0.0027203398348608645,-0.0006219358248031172,0.00013995671880396654,0.000135243699907922,-0.008152476853338166,0.00016531245983426252,2.2621932049509633e-05,-0.062280092285157046
MAPKAPK5-AS1,0.0040873603680646325,-1.1838679309638477e-05,0.0001222491556478321,0.0003838632318486183,0.00015785890052804214,9.083750771782634e-05,-0.00325201115643409,-0.0002782997364902404,-0.0017124780904137524,0.0005499525320903232,7.565658799453107e-05,-0.00014682443418202528,0.003150850237589893,0.0012959412788724287,-0.0009218095721147154,-0.00312514181855005,-0.0002321765230306778,-0.0003863022631150476,0.012143860520668369,-0.00011231989731622238,-2.224008380215344e-05,0.18920756542386816
