,ARID1A,BTLA,C10orf54,CBLB,CD3D,CD5,CDKN1B,DGKA,DGKZ,HAVCR2,LAG3,LCP2,MEF2D,PDCD1,RASA2,SOCS1,STAT6,TCEB2,TMEM222,TNFRSF9
RP4-635E18.8,-0.0015383285533590646,0.0015495092248052596,-0.004426237614465986,-0.0003473735102626878,-0.0013514225530459466,-0.00442622211647869,0.002743441999947747,0.0018289562595803206,0.0026396953160819255,-0.0011464966418182592,-0.004426205241550513,-0.0008433902777895535,0.0008760741501536857,-0.002856891917192168,-0.004426204462092643,-0.002504438329712526,0.001343592246735682,-0.004426212557146016,-0.002846623649002804,-0.0010430939070863211
SRM,-0.025670026808753174,-0.01572648466258853,0.06445307304117102,-0.02492024977870014,0.015037800470693023,0.05772979421254069,0.011093937826011797,-0.0038579271897616553,0.016865324034682952,0.01826680995714693,-0.021297707050291066,-0.015875808542677606,-0.004442709015913909,-0.0018367230782524344,0.0296951455829954,-0.00010721968279543185,0.00979015872466465,0.03956157343002339,-0.014668432913243568,-0.011509742887935126
FBXO2,-0.0034744536453916205,0.00011282073362072819,0.008228745204735117,0.006012723125408127,0.01648388537289045,0.005648103626460063,0.008119237001336753,-0.0027486337702664074,0.000567520439663852,0.006155978840592838,0.014858688143509172,0.002415239252754635,0.010045613368414212,0.0007569100993910043,-0.0011522061520782276,0.003456657639189114,-0.0022411686609094534,0.013400061573013608,0.0038023509394961045,-0.0038120903546079114
FBXO44,0.02288925220742528,-0.011763435160158717,-0.0027623826812379166,-0.005372048410750141,0.011152532175286365,0.006127758145275339,-0.047278035350000025,-0.01042673918394399,-0.012583769198771967,-0.0253124850649741,0.0034013052070133976,-0.007571036404571452,-0.005007394381053097,-0.017332598334349497,0.01955253344864003,-0.005960682573276583,-0.03874406383626242,-0.0069208512373012026,0.003185640318339719,-0.023180988082445005
TNFRSF1B,0.018297643313402258,-0.03186875477778514,0.019274448592148486,0.02612810306592767,0.0171093996958633,-0.022838362658895803,0.08367305624518896,0.009285384339684491,0.028139842978861275,-0.005902981353046769,-0.0004063307848240248,0.0024539832591463444,0.018037502609481802,0.005824360756957937,0.015621733959944376,0.04403516635066299,0.056270465802478464,0.07240107727961594,0.026231107067124282,0.008358323375185816
VPS13D,-0.05406101529695827,-0.010629507861283576,-0.022100995336064657,0.009970765397537676,-0.021689390397872228,0.00719051353102676,-0.005416670403880968,-0.02058521775064003,-0.0026017623806926776,-0.02150226433065361,-0.02003816032530649,-0.011528444676066708,-0.00699385170293807,0.0028118358598517934,-0.011800219316377564,0.0026582575358272916,-0.02486253954194557,0.0026671026004808154,-0.01691504894492128,-0.019869244584076
DHRS3,0.00351437173404028,-0.00033440745060366224,-0.013600006696848582,-0.002678098945301257,-0.006952403884902772,-0.0003625637515603162,0.014778148931883187,-0.006670881971625122,-0.0162845038201966,-0.006191099497281824,-0.02596856615976157,-0.020009304689632103,-0.01953120862677615,-0.011446757792258875,0.013477646152530644,-0.0020071596618936867,0.020007326975171068,0.04621620536314925,-0.0007904627261733019,-0.01108554145091911
HNRNPCL3,-0.0005548680754672298,-0.0005548811943250408,-0.0005548782729893415,-0.0005548795777020148,-0.0005548780772773929,-0.0005548763301437044,-0.0005548717578910008,0.0008066331751854049,-0.0005548784626927099,-0.0005548816524125382,-0.0005548742146831705,-0.0005548797297101179,-0.0005548783550102494,0.0013426512879057921,-0.0005548741169694206,-0.0005548746404564047,-0.0005548675116004035,-0.0005548751317746901,-0.0005548819065217698,-0.0005548745010073474
PRDM2,0.01895420529814624,0.017305260151362415,0.018100213483887302,0.01433896011389059,0.028404459292509055,-0.018382872471797068,-0.024127438399540152,-0.03771725882118836,-0.029470232041881962,0.05632327246186429,-0.012745926688002385,-0.00457973724866072,-0.02976141003718592,0.02513884185192017,-0.04384719140677615,0.029915343822890756,-0.01837062648328866,0.025345786584712315,0.04284311820676514,0.022989363123538647
FHAD1,-5.143982941755565e-08,-5.144104562157184e-08,-5.1440774793966556e-08,-5.1440895747304354e-08,-5.1440756645857235e-08,-5.1440594681673845e-08,-5.14401708028946e-08,-5.1441383498425384e-08,0.0022057711007837876,-5.144108808671457e-08,-5.144039856284457e-08,0.002282239811139627,-5.144078239337754e-08,-5.144109343883016e-08,-5.1440389504131456e-08,-5.144043803614007e-08,-5.143977714515037e-08,-5.144048357917666e-08,-5.1441111646105545e-08,0.003476072868944898
RP3-467K16.4,-0.0009529529105072329,-0.0009529754413650928,-0.0009529704241448089,-0.0009529726649112037,0.0012545671753011773,-0.0009529670874230129,-0.0009529592348510024,-0.0009529817008134988,0.0013573560489493729,-0.0009529762281031021,-0.0009529634542453848,-0.0009529729259760874,-0.0009529705650108417,-0.0009529763272676023,-0.0009529632864278508,-0.0009529641854855946,-0.0009529519420995043,-0.0009529650292955241,-0.000952976664520606,-0.0009529639459901327
DNAJC16,0.007214051238120105,0.01635844619352033,-0.004659950847172062,0.019401846057749514,0.014315918198219785,0.009100127571555048,-0.004592478287753066,0.012363115433022457,0.016218107270251584,0.016327086861248487,-0.007470535823217417,0.0003452448394454148,0.019003667387935366,0.01180127354301232,0.004914664284044752,0.00018772649329001413,0.00525996369085301,-0.012577670929268434,0.00441133280118039,0.012548849673873595
FBLIM1,-0.0044777246063970625,-0.00195935313579359,-0.0015527111750444028,-0.008962690729774896,0.0019492745325109082,-0.0005258188639225732,-0.0018668034761882427,0.0010112785570404175,-0.0003262886210208051,-0.0037990311533669242,0.0030558238796285866,-6.15917941360188e-05,-0.0005336287314691742,-0.0020992310193731737,0.004111293233555857,-0.0013214574964029036,-0.008962495832104466,-0.006520010384938812,4.647018044699065e-05,-0.005899042955334502
